Niveau,Leçon,Titre_Leçon,Position,Forme_JP,Traduction_EN,Traduction_FR,URL_EN,URL_FR,URL_JA
N4,Leçon 8,Conditions et nécessité,2/18,ほかに(も)・ほか(に)は,"Other, Besides","Autre, En plus, À part",https://bunpro.jp/grammar_points/%E3%81%BB%E3%81%8B%E3%81%AB%E3%82%82-%E3%81%BB%E3%81%8B%E3%81%AB%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%BB%E3%81%8B%E3%81%AB%E3%82%82-%E3%81%BB%E3%81%8B%E3%81%AB%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%BB%E3%81%8B%E3%81%AB%E3%82%82-%E3%81%BB%E3%81%8B%E3%81%AB%E3%81%AF
N4,Leçon 8,Conditions et nécessité,3/18,がひつよう,"Need, Necessary","Besoin, Nécessaire",https://bunpro.jp/grammar_points/%E3%81%8C%E3%81%B2%E3%81%A4%E3%82%88%E3%81%86,https://bunpro.jp/fr/grammar_points/%E3%81%8C%E3%81%B2%E3%81%A4%E3%82%88%E3%81%86,https://bunpro.jp/ja/grammar_points/%E3%81%8C%E3%81%B2%E3%81%A4%E3%82%88%E3%81%86
N4,Leçon 8,Conditions et nécessité,4/18,そんなに,"So (much), That much","Tellement, Autant",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%93%E3%81%AA%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%9D%E3%82%93%E3%81%AA%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%9D%E3%82%93%E3%81%AA%E3%81%AB
N4,Leçon 8,Conditions et nécessité,5/18,ひつようがある,It is necessary to,Il est nécessaire de,https://bunpro.jp/grammar_points/%E3%81%B2%E3%81%A4%E3%82%88%E3%81%86%E3%81%8C%E3%81%82%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%B2%E3%81%A4%E3%82%88%E3%81%86%E3%81%8C%E3%81%82%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%B2%E3%81%A4%E3%82%88%E3%81%86%E3%81%8C%E3%81%82%E3%82%8B
N4,Leçon 8,Conditions et nécessité,6/18,たとえば,For example,Par exemple,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%A8%E3%81%88%E3%81%B0,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%A8%E3%81%88%E3%81%B0,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%A8%E3%81%88%E3%81%B0
N4,Leçon 8,Conditions et nécessité,7/18,れる・られる (Potential),"To be able to, Can","Être capable de, Pouvoir",https://bunpro.jp/grammar_points/Verb[potential],https://bunpro.jp/fr/grammar_points/Verb[potential],https://bunpro.jp/ja/grammar_points/Verb[potential]
N4,Leçon 8,Conditions et nécessité,8/18,んだけど・んですが,"But..., And...","Mais..., Et...",https://bunpro.jp/grammar_points/%E3%82%93%E3%81%A0%E3%81%91%E3%81%A9-%E3%82%93%E3%81%A7%E3%81%99%E3%81%8C,https://bunpro.jp/fr/grammar_points/%E3%82%93%E3%81%A0%E3%81%91%E3%81%A9-%E3%82%93%E3%81%A7%E3%81%99%E3%81%8C,https://bunpro.jp/ja/grammar_points/%E3%82%93%E3%81%A0%E3%81%91%E3%81%A9-%E3%82%93%E3%81%A7%E3%81%99%E3%81%8C
N4,Leçon 8,Conditions et nécessité,9/18,はずだ,"Expected to, Should be","Être censé, Devrait",https://bunpro.jp/grammar_points/%E3%81%AF%E3%81%9A%E3%81%A0,https://bunpro.jp/fr/grammar_points/%E3%81%AF%E3%81%9A%E3%81%A0,https://bunpro.jp/ja/grammar_points/%E3%81%AF%E3%81%9A%E3%81%A0
N4,Leçon 8,Conditions et nécessité,10/18,かどうか,Whether or not,Si oui ou non,https://bunpro.jp/grammar_points/%E3%81%8B%E3%81%A9%E3%81%86%E3%81%8B,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E3%81%A9%E3%81%86%E3%81%8B,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E3%81%A9%E3%81%86%E3%81%8B
N4,Leçon 8,Conditions et nécessité,11/18,と (Conditional),"If, When (conditional)","Si, Quand (conditionnel)",https://bunpro.jp/grammar_points/%E3%81%A8-conditional,https://bunpro.jp/fr/grammar_points/%E3%81%A8-conditional,https://bunpro.jp/ja/grammar_points/%E3%81%A8-conditional
N4,Leçon 8,Conditions et nécessité,12/18,ないと,"Must, Have to","Doit, Il faut",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84%E3%81%A8,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%84%E3%81%A8,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%84%E3%81%A8
N4,Leçon 8,Conditions et nécessité,13/18,はずがない,"Cannot be, Highly unlikely","Peu probable, Impossible",https://bunpro.jp/grammar_points/%E3%81%AF%E3%81%9A%E3%81%8C%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AF%E3%81%9A%E3%81%8C%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AF%E3%81%9A%E3%81%8C%E3%81%AA%E3%81%84
N4,Leçon 8,Conditions et nécessité,14/18,しか～ない,"Nothing but, There's only","Il n'y a que, Rien d'autre",https://bunpro.jp/grammar_points/%E3%81%97%E3%81%8B-%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%97%E3%81%8B-%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%97%E3%81%8B-%E3%81%AA%E3%81%84
N4,Leçon 8,Conditions et nécessité,15/18,だけでなく,Not only… but also,Non seulement… mais aussi,https://bunpro.jp/grammar_points/%E3%81%A0%E3%81%91%E3%81%A7%E3%81%AA%E3%81%8F,https://bunpro.jp/fr/grammar_points/%E3%81%A0%E3%81%91%E3%81%A7%E3%81%AA%E3%81%8F,https://bunpro.jp/ja/grammar_points/%E3%81%A0%E3%81%91%E3%81%A7%E3%81%AA%E3%81%8F
N4,Leçon 8,Conditions et nécessité,16/18,ことができる,"Can, Be able to","Pouvoir, Être capable de",https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%93%E3%81%A8%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%93%E3%81%A8%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B
N4,Leçon 8,Conditions et nécessité,17/18,かい,Question marker (casual),Marqueur de question informel,https://bunpro.jp/grammar_points/%E3%81%8B%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E3%81%84
N4,Leçon 8,Conditions et nécessité,18/18,もし,If (emphasis),Si (emphase),https://bunpro.jp/grammar_points/%E3%82%82%E3%81%97,https://bunpro.jp/fr/grammar_points/%E3%82%82%E3%81%97,https://bunpro.jp/ja/grammar_points/%E3%82%82%E3%81%97
N4,Leçon 9,Connexions et habitudes,1/16,し～し,"And, Giving reasons","Et, Donner des raisons",https://bunpro.jp/grammar_points/%E3%81%97-%E3%81%97,https://bunpro.jp/fr/grammar_points/%E3%81%97-%E3%81%97,https://bunpro.jp/ja/grammar_points/%E3%81%97-%E3%81%97
N4,Leçon 9,Connexions et habitudes,2/16,でできる・からできる,"Made of, Made from","Fait de, Fait à partir de",https://bunpro.jp/grammar_points/%E3%81%A7%E3%81%A7%E3%81%8D%E3%82%8B-%E3%81%8B%E3%82%89%E3%81%A7%E3%81%8D%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%A7%E3%81%A7%E3%81%8D%E3%82%8B-%E3%81%8B%E3%82%89%E3%81%A7%E3%81%8D%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%A7%E3%81%A7%E3%81%8D%E3%82%8B-%E3%81%8B%E3%82%89%E3%81%A7%E3%81%8D%E3%82%8B
N4,Leçon 9,Connexions et habitudes,3/16,ながら,While ~ing,"En ~ant, Tout en",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8C%E3%82%89,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8C%E3%82%89,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8C%E3%82%89
N4,Leçon 9,Connexions et habitudes,4/16,たところだ,Just finished doing,Vient de finir de faire,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0
N4,Leçon 9,Connexions et habitudes,5/16,ているところだ,In the process of doing now,Être en train de faire,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%84%E3%82%8B%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%84%E3%82%8B%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%84%E3%82%8B%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0
N4,Leçon 9,Connexions et habitudes,6/16,と～と、どちらが,Between ~ which one,Entre ~ et ~ lequel,https://bunpro.jp/grammar_points/%E3%81%A8-%E3%81%A8-%E3%81%A9%E3%81%A1%E3%82%89%E3%81%8C,https://bunpro.jp/fr/grammar_points/%E3%81%A8-%E3%81%A8-%E3%81%A9%E3%81%A1%E3%82%89%E3%81%8C,https://bunpro.jp/ja/grammar_points/%E3%81%A8-%E3%81%A8-%E3%81%A9%E3%81%A1%E3%82%89%E3%81%8C
N4,Leçon 9,Connexions et habitudes,7/16,ようにする,"To try to, To make sure to","Essayer de, Veiller à",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%99%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%99%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%99%E3%82%8B
N4,Leçon 9,Connexions et habitudes,8/16,なければいけない,"Must do, Have to","Doit, Il faut",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%91%E3%82%8C%E3%81%B0%E3%81%84%E3%81%91%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%91%E3%82%8C%E3%81%B0%E3%81%84%E3%81%91%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%91%E3%82%8C%E3%81%B0%E3%81%84%E3%81%91%E3%81%AA%E3%81%84
N4,Leçon 9,Connexions et habitudes,9/16,なければならない,Must do (formal),"Doit (formel), Il faut",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%91%E3%82%8C%E3%81%B0%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%91%E3%82%8C%E3%81%B0%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%91%E3%82%8C%E3%81%B0%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84
N4,Leçon 9,Connexions et habitudes,10/16,つづける,To continue,Continuer à,https://bunpro.jp/grammar_points/%E3%81%A4%E3%81%A5%E3%81%91%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%A4%E3%81%A5%E3%81%91%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%A4%E3%81%A5%E3%81%91%E3%82%8B
N4,Leçon 9,Connexions et habitudes,11/16,ようにいう,To tell/ask/order to do,"Dire de, Demander de",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%84%E3%81%86,https://bunpro.jp/fr/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%84%E3%81%86,https://bunpro.jp/ja/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%84%E3%81%86
N4,Leçon 9,Connexions et habitudes,12/16,よていだ,"Plan to, Intend to","Prévoir de, Avoir l'intention de",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%A6%E3%81%84%E3%81%A0,https://bunpro.jp/fr/grammar_points/%E3%82%88%E3%81%A6%E3%81%84%E3%81%A0,https://bunpro.jp/ja/grammar_points/%E3%82%88%E3%81%A6%E3%81%84%E3%81%A0
N4,Leçon 9,Connexions et habitudes,13/16,ようにいのる,Pray that/for,Prier pour,https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%84%E3%81%AE%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%84%E3%81%AE%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%81%84%E3%81%AE%E3%82%8B
N4,Leçon 9,Connexions et habitudes,14/16,たばかり,Just did,Vient juste de faire,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%B0%E3%81%8B%E3%82%8A,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%B0%E3%81%8B%E3%82%8A,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%B0%E3%81%8B%E3%82%8A
N4,Leçon 9,Connexions et habitudes,15/16,化する,"-ification, -ization","-ification, -isation",https://bunpro.jp/grammar_points/%E5%8C%96%E3%81%99%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E5%8C%96%E3%81%99%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E5%8C%96%E3%81%99%E3%82%8B
N4,Leçon 9,Connexions et habitudes,16/16,命令形,Imperative form,Forme impérative,https://bunpro.jp/grammar_points/%E5%91%BD%E4%BB%A4%E5%BD%A2,https://bunpro.jp/fr/grammar_points/%E5%91%BD%E4%BB%A4%E5%BD%A2,https://bunpro.jp/ja/grammar_points/%E5%91%BD%E4%BB%A4%E5%BD%A2
N4,Leçon 10,Manières et résultats,1/19,ように,"So that, In order to","Afin que, Pour que",https://bunpro.jp/grammar_points/%E3%82%88%E3%81%86%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%82%88%E3%81%86%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%82%88%E3%81%86%E3%81%AB
N4,Leçon 10,Manières et résultats,2/19,かしら,I wonder (feminine),Je me demande (féminin),https://bunpro.jp/grammar_points/%E3%81%8B%E3%81%97%E3%82%89,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E3%81%97%E3%82%89,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E3%81%97%E3%82%89
N4,Leçon 10,Manières et résultats,3/19,らしい②,"Typical of, -like","Typique de, Ressemblant à",https://bunpro.jp/grammar_points/%E3%82%89%E3%81%97%E3%81%842,https://bunpro.jp/fr/grammar_points/%E3%82%89%E3%81%97%E3%81%842,https://bunpro.jp/ja/grammar_points/%E3%82%89%E3%81%97%E3%81%842
N4,Leçon 10,Manières et résultats,4/19,って感じ,"Kind of vibe, Feel like","Un air de, Genre",https://bunpro.jp/grammar_points/%E3%81%A3%E3%81%A6%E6%84%9F%E3%81%98,https://bunpro.jp/fr/grammar_points/%E3%81%A3%E3%81%A6%E6%84%9F%E3%81%98,https://bunpro.jp/ja/grammar_points/%E3%81%A3%E3%81%A6%E6%84%9F%E3%81%98
N4,Leçon 10,Manières et résultats,5/19,にみえる,"To look, To seem","Avoir l'air, Sembler",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%BF%E3%81%88%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%BF%E3%81%88%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%BF%E3%81%88%E3%82%8B
N4,Leçon 10,Manières et résultats,6/19,とみえる,It seems that (deduction),Il semble que (déduction),https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%BF%E3%81%88%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%BF%E3%81%88%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%BF%E3%81%88%E3%82%8B
N4,Leçon 10,Manières et résultats,7/19,風,#NOM?,"Style, Manière",https://bunpro.jp/grammar_points/%E9%A2%A8,https://bunpro.jp/fr/grammar_points/%E9%A2%A8,https://bunpro.jp/ja/grammar_points/%E9%A2%A8
N4,Leçon 10,Manières et résultats,8/19,がみられる,"Can be seen, Evident","Peut être vu, Évident",https://bunpro.jp/grammar_points/%E3%81%8C%E3%81%BF%E3%82%89%E3%82%8C%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%8C%E3%81%BF%E3%82%89%E3%82%8C%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%8C%E3%81%BF%E3%82%89%E3%82%8C%E3%82%8B
N4,Leçon 10,Manières et résultats,9/19,にきがつく,"To notice, To realize","Remarquer, Se rendre compte",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%8D%E3%81%8C%E3%81%A4%E3%81%8F,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%8D%E3%81%8C%E3%81%A4%E3%81%8F,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%8D%E3%81%8C%E3%81%A4%E3%81%8F
N4,Leçon 10,Manières et résultats,10/19,～でも～でも,Whether ~ or ~,Que ce soit ~ ou ~,https://bunpro.jp/grammar_points/%E3%81%A7%E3%82%82-%E3%81%A7%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%A7%E3%82%82-%E3%81%A7%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%A7%E3%82%82-%E3%81%A7%E3%82%82
N4,Leçon 10,Manières et résultats,11/19,それに,"And, Moreover","Et, En plus",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%8C%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%9D%E3%82%8C%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%9D%E3%82%8C%E3%81%AB
N4,Leçon 10,Manières et résultats,12/19,それで,"And so, Therefore","En conséquence, Donc",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A7,https://bunpro.jp/fr/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A7,https://bunpro.jp/ja/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A7
N4,Leçon 10,Manières et résultats,13/19,Question phrase + か,Questions within sentences,Questions intégrées,https://bunpro.jp/grammar_points/question-phrase-%E3%81%8B,https://bunpro.jp/fr/grammar_points/question-phrase-%E3%81%8B,https://bunpro.jp/ja/grammar_points/question-phrase-%E3%81%8B
N4,Leçon 10,Manières et résultats,14/19,それでも,"But, And yet","Mais, Et pourtant",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A7%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A7%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A7%E3%82%82
N4,Leçon 10,Manières et résultats,15/19,たらどう,"Why not, How about",Pourquoi ne pas ~,https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%89%E3%81%A9%E3%81%86,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%82%89%E3%81%A9%E3%81%86,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%82%89%E3%81%A9%E3%81%86
N4,Leçon 10,Manières et résultats,16/19,とかんがえられている,To be considered,Être considéré comme,https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%8B%E3%82%93%E3%81%8C%E3%81%88%E3%82%89%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%8B%E3%82%93%E3%81%8C%E3%81%88%E3%82%89%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%8B%E3%82%93%E3%81%8C%E3%81%88%E3%82%89%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B
N4,Leçon 10,Manières et résultats,17/19,とされている,To be regarded as,Être regardé comme,https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%95%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%95%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%95%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B
N4,Leçon 10,Manières et résultats,18/19,といわれている,It is said that,On dit que,https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%84%E3%82%8F%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%84%E3%82%8F%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%84%E3%82%8F%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B
N4,Leçon 10,Manières et résultats,19/19,ばよかった,Should have done,Aurait dû,https://bunpro.jp/grammar_points/%E3%81%B0%E3%82%88%E3%81%8B%E3%81%A3%E3%81%9F,https://bunpro.jp/fr/grammar_points/%E3%81%B0%E3%82%88%E3%81%8B%E3%81%A3%E3%81%9F,https://bunpro.jp/ja/grammar_points/%E3%81%B0%E3%82%88%E3%81%8B%E3%81%A3%E3%81%9F
N3,Leçon 1,"Devoir, Pendant, Selon",1/23,ばいい,"Should, It'd be good if","Il suffit de, Il faudrait",https://bunpro.jp/grammar_points/%E3%81%B0%E3%81%84%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%B0%E3%81%84%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%B0%E3%81%84%E3%81%84
N3,Leçon 1,"Devoir, Pendant, Selon",2/23,たらいい・といい,"I hope, It would be nice if","Ce serait bien si, J'espère",https://bunpro.jp/grammar_points/%E3%81%9F%E3%82%89%E3%81%84%E3%81%84-%E3%81%A8%E3%81%84%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%82%89%E3%81%84%E3%81%84-%E3%81%A8%E3%81%84%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%82%89%E3%81%84%E3%81%84-%E3%81%A8%E3%81%84%E3%81%84
N3,Leçon 1,"Devoir, Pendant, Selon",3/23,中（ちゅう）,"During, Throughout","Pendant, Au cours de",https://bunpro.jp/grammar_points/%E4%B8%AD,https://bunpro.jp/fr/grammar_points/%E4%B8%AD,https://bunpro.jp/ja/grammar_points/%E4%B8%AD
N3,Leçon 1,"Devoir, Pendant, Selon",4/23,の間に,"While, During","Pendant que, Durant",https://bunpro.jp/grammar_points/%E3%81%AE%E9%96%93%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%AE%E9%96%93%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%AE%E9%96%93%E3%81%AB
N3,Leçon 1,"Devoir, Pendant, Selon",5/23,うちに,"While, During (before change)","Pendant que, Tant que",https://bunpro.jp/grammar_points/%E3%81%86%E3%81%A1%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%86%E3%81%A1%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%86%E3%81%A1%E3%81%AB
N3,Leçon 1,"Devoir, Pendant, Selon",6/23,ないうちに,"Before it becomes, Without","Avant que, Sans",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84%E3%81%86%E3%81%A1%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%84%E3%81%86%E3%81%A1%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%84%E3%81%86%E3%81%A1%E3%81%AB
N3,Leçon 1,"Devoir, Pendant, Selon",7/23,べき,"Must, Should, Ought to","Doit, Devrait",https://bunpro.jp/grammar_points/%E3%81%B9%E3%81%8D,https://bunpro.jp/fr/grammar_points/%E3%81%B9%E3%81%8D,https://bunpro.jp/ja/grammar_points/%E3%81%B9%E3%81%8D
N3,Leçon 1,"Devoir, Pendant, Selon",8/23,べきではない,"Should not, Must not",Ne devrait pas,https://bunpro.jp/grammar_points/%E3%81%B9%E3%81%8D%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%B9%E3%81%8D%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%B9%E3%81%8D%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%84
N3,Leçon 1,"Devoir, Pendant, Selon",9/23,って,As for (casual は),En ce qui concerne (informel),https://bunpro.jp/grammar_points/%E3%81%A3%E3%81%A6-slang,https://bunpro.jp/fr/grammar_points/%E3%81%A3%E3%81%A6-slang,https://bunpro.jp/ja/grammar_points/%E3%81%A3%E3%81%A6-slang
N3,Leçon 1,"Devoir, Pendant, Selon",10/23,なかなか,"Very, Quite, Considerably","Vraiment, Assez",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8B%E3%81%AA%E3%81%8B,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8B%E3%81%AA%E3%81%8B,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8B%E3%81%AA%E3%81%8B
N3,Leçon 1,"Devoir, Pendant, Selon",11/23,あまり,So much...that,Tellement... que,https://bunpro.jp/grammar_points/%E3%81%82%E3%81%BE%E3%82%8A,https://bunpro.jp/fr/grammar_points/%E3%81%82%E3%81%BE%E3%82%8A,https://bunpro.jp/ja/grammar_points/%E3%81%82%E3%81%BE%E3%82%8A
N3,Leçon 1,"Devoir, Pendant, Selon",12/23,なかなか～ない,"Not easily, Hardly","Pas vraiment, À peine",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8B%E3%81%AA%E3%81%8B-%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8B%E3%81%AA%E3%81%8B-%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8B%E3%81%AA%E3%81%8B-%E3%81%AA%E3%81%84
N3,Leçon 1,"Devoir, Pendant, Selon",13/23,によると,According to,"Selon, D'après",https://bunpro.jp/grammar_points/%E3%81%AB%E3%82%88%E3%82%8B%E3%81%A8-%E3%81%AB%E3%82%88%E3%82%8C%E3%81%B0,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%82%88%E3%82%8B%E3%81%A8-%E3%81%AB%E3%82%88%E3%82%8C%E3%81%B0,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%82%88%E3%82%8B%E3%81%A8-%E3%81%AB%E3%82%88%E3%82%8C%E3%81%B0
N3,Leçon 1,"Devoir, Pendant, Selon",14/23,による,"By means of, Depending on","Selon, En raison de",https://bunpro.jp/grammar_points/%E3%81%AB%E3%82%88%E3%81%A3%E3%81%A6-%E3%81%AB%E3%82%88%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%82%88%E3%81%A3%E3%81%A6-%E3%81%AB%E3%82%88%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%82%88%E3%81%A3%E3%81%A6-%E3%81%AB%E3%82%88%E3%82%8B
